date,hour,temp,illuminance,violations
2012-08-19,14,16.485119823156293,4665.7628383359815,0.0
2012-08-19,15,16.49973888080515,4038.432281296278,0.08333333333333333
2012-08-19,16,17.158166069655916,5484.544334613925,0.0
2012-08-19,17,17.75881964418903,4164.709172585072,0.0
2012-08-19,18,18.329983952293556,4760.118351212823,0.08333333333333333
2012-08-19,19,18.788892931300264,3835.867103446737,0.0
2012-08-19,20,18.598766362548325,2337.72813453222,0.0
2012-08-19,21,18.33480983614014,1955.6267598120514,0.08333333333333333
2012-08-19,22,17.86403916085718,1945.526255429335,0.0
2012-08-19,23,17.4488391465901,2008.0688480196197,0.0
2012-08-20,0,17.344821238252525,1972.9737041149228,0.0
2012-08-20,1,17.31551384991298,1907.617428468326,0.16666666666666666
2012-08-20,2,16.268162080996415,2117.43097239602,0.0
2012-08-20,3,15.668126235571151,2069.648139663888,0.0
2012-08-20,4,15.46367134701193,2076.9882577800313,0.0
2012-08-20,5,15.313653657353461,2181.7271336799918,0.0
2012-08-20,6,15.219136090394748,2457.5649748482488,0.0
2012-08-20,7,14.96313315541334,3443.364124798409,0.16666666666666666
2012-08-20,8,15.023090562757906,5869.2436550328375,0.3333333333333333
2012-08-20,9,14.647138329732938,5321.199216978085,0.25
2012-08-20,10,14.393240689286941,7844.594308140375,0.25
2012-08-20,11,13.884963848040469,7147.013038535627,0.0
2012-08-20,12,13.623347064276635,6834.228928232548,0.16666666666666666
2012-08-20,13,13.788907499660342,7752.642159922481,0.0
2012-08-20,14,13.806954277179424,8412.094660663666,0.16666666666666666
2012-08-20,15,13.670113871356124,7696.9773923646535,0.0
2012-08-20,16,13.806758758384552,7077.6105714724445,0.0
2012-08-20,17,14.103358856246459,6372.966394899737,0.0
2012-08-20,18,13.894953473574633,4943.649987757713,0.08333333333333333
2012-08-20,19,13.828247171659184,4154.299522508717,0.16666666666666666
2012-08-20,20,12.913559003016841,2430.7799165160955,0.0
2012-08-20,21,12.219853424451818,2113.39653560582,0.0
2012-08-20,22,11.149969621176483,2042.668897648834,0.0
2012-08-20,23,10.179240158509405,2050.9078888096665,0.08333333333333333
2012-08-21,0,9.443992111925198,2087.2079966223478,0.0
2012-08-21,1,8.986488157294682,2017.3558126512332,0.08333333333333333
2012-08-21,2,8.34623437388428,1996.2841223370633,0.0
2012-08-21,3,8.22756557824928,2094.0148880236407,0.0
2012-08-21,4,8.319393503889218,2032.443011891802,0.0
2012-08-21,5,7.664589045010044,2042.95923790099,0.0
2012-08-21,6,6.851114239594654,3027.4761453627107,0.0
2012-08-21,7,8.753610295559346,4811.820695978444,0.25
2012-08-21,8,9.41114317312874,7341.9059224556995,0.0
2012-08-21,9,11.37886168796769,9757.926060301912,0.16666666666666666
2012-08-21,10,12.484974608713964,10439.287888582638,0.4166666666666667
2012-08-21,11,13.273298757902992,10231.009614544813,0.4166666666666667
2012-08-21,12,13.977302220235508,9773.83631475676,0.08333333333333333
2012-08-21,13,14.569328485712914,9571.321093846622,0.0
2012-08-21,14,15.388558662988105,9080.486822413854,0.25
2012-08-21,15,15.931201487405476,8738.27738038243,0.16666666666666666
2012-08-21,16,16.197240443515106,8145.984869864745,0.0
2012-08-21,17,16.208332724948487,6887.658691324526,0.0
2012-08-21,18,15.668215100757791,5264.077948272001,0.0
2012-08-21,19,15.300134778208326,4316.2340163521285,0.0
2012-08-21,20,13.934254116322562,2464.115009526132,0.0
2012-08-21,21,12.756865073192794,2017.261556037434,0.0
2012-08-21,22,11.978954687407493,2033.9919579316318,0.08333333333333333
2012-08-21,23,10.851710640636393,1944.5281023592022,0.16666666666666666
2012-08-22,0,9.969519575901595,2023.0863665408244,0.16666666666666666
2012-08-22,1,9.605081753176938,1849.2405146894737,0.0
2012-08-22,2,9.627861931039556,1880.66722302745,0.08333333333333333
2012-08-22,3,9.477207470487363,1896.9015581199428,0.0
2012-08-22,4,9.072073743607312,1857.7108572893048,0.0
2012-08-22,5,8.514238255755187,1939.8926718154178,0.0
2012-08-22,6,8.297014821893066,2978.1187887590168,0.0
2012-08-22,7,8.946966759541105,4397.517948006419,0.0
2012-08-22,8,10.29910960020491,5275.66571190542,0.0
2012-08-22,9,11.192511278440577,4882.471786710376,0.0
2012-08-22,10,11.607737510795841,5593.754982149349,0.08333333333333333
2012-08-22,11,13.044728053110255,7903.238566632055,0.0
2012-08-22,12,14.191936865618109,7598.389613436352,0.0
2012-08-22,13,15.209088347067715,7009.123075115772,0.25
2012-08-22,14,15.363636924471992,5147.834042093155,0.08333333333333333
2012-08-22,15,15.290256380835766,4948.531861543551,0.08333333333333333
2012-08-22,16,15.382176943821284,4013.844266287782,0.0
2012-08-22,17,15.489594642741608,3316.8317127619543,0.08333333333333333
2012-08-22,18,15.283801016017442,3101.9041188391166,0.0
2012-08-22,19,15.284410431913917,2694.518260949837,0.08333333333333333
2012-08-22,20,15.280699819055448,2097.1972624364416,0.0
2012-08-22,21,15.23490770556589,1898.0320316173977,0.0
2012-08-22,22,15.137803837337453,1989.7772870689876,0.16666666666666666
2012-08-22,23,15.073371300484288,2067.293037728577,0.0
2012-08-23,0,15.035909871586918,2028.6264585753715,0.0
2012-08-23,1,14.940500287847383,2025.9374985707243,0.0
2012-08-23,2,14.546494832482558,2060.7455562170117,0.0
2012-08-23,3,14.423971627963525,2003.064735923037,0.0
2012-08-23,4,14.345412151442282,2017.4076075153996,0.0
2012-08-23,5,14.117400851332908,2101.9345200047856,0.0
2012-08-23,6,14.145949280177467,2636.001515618391,0.0
2012-08-23,7,14.40799529922016,4052.9263639481183,0.0
2012-08-23,8,14.620240677785283,5151.357663485079,0.0
2012-08-23,9,15.014155975061401,6500.109228560775,0.0
2012-08-23,10,15.209931405405037,7223.7425659172195,0.08333333333333333
2012-08-23,11,15.613043567960538,8390.524760616421,0.0
2012-08-23,12,16.074139516490757,9113.871750045035,0.08333333333333333
2012-08-23,13,16.75898727425195,8207.018133920805,0.0
2012-08-23,14,16.864941207899584,7813.970261377154,0.0
2012-08-23,15,16.342840553480325,7146.442471519703,0.08333333333333333
2012-08-23,16,16.51182428115826,7493.916952863933,0.08333333333333333
2012-08-23,17,16.577771937209132,7862.138189002788,0.16666666666666666
2012-08-23,18,16.71740730314913,4683.66658274507,0.08333333333333333
2012-08-23,19,15.101912728444985,2428.339389417489,0.08333333333333333
2012-08-23,20,13.793054449197435,2091.9356602979583,0.0
